,date,store_nbr,item_nbr,units,grain,day,wday,year,month,week,station_nbr,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,codesum_rev,extreme_weather,mild_weather
767,2014-02-23,15,45,130,15_45,23,6,2014,2,8,13,51.0,19.0,35.0,-503.8253585386188,23.0,28.0,30.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.16,30.02,2.2,9.0,6.7,"['FG', '+', 'FZ', 'FG', 'BR']",0,0
768,2014-02-24,15,45,61,15_45,24,0,2014,2,9,13,64.0,20.0,42.0,-503.8253585386188,16.0,29.0,23.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.19,30.0,1.7,1.0,7.7,"['FZ', 'FG', 'BR']",0,0
769,2014-02-25,15,45,50,15_45,25,1,2014,2,9,13,35.0,9.0,22.0,-503.8253585386188,13.0,17.0,43.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.26,30.23,5.2,2.0,8.2,"['SN', 'BR']",0,0
770,2014-02-26,15,45,62,15_45,26,2,2014,2,9,13,50.0,9.0,30.0,-503.8253585386188,15.0,24.0,35.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.16,30.1,3.7,16.0,6.5,"['SN', 'BR']",0,0
771,2014-02-27,15,45,54,15_45,27,3,2014,2,9,13,56.0,25.0,41.0,-503.8253585386188,20.0,34.0,24.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,23.9,29.66,1.6,19.0,5.1,"['SN', 'BR']",0,0
772,2014-02-28,15,45,73,15_45,28,4,2014,2,9,13,56.0,27.0,42.0,-503.8253585386188,24.0,33.0,23.0,0.0,-1000,-1000,-201.7534540748467,0.0,23.95,29.67,1.6,5.0,7.3,['BR'],0,0
773,2014-03-01,15,45,93,15_45,1,5,2014,3,9,13,27.0,10.0,19.0,-503.8253585386188,14.0,16.0,46.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.08,29.99,6.1,36.0,6.7,"['SN', 'FG', '+', 'FZ', 'FG', 'BR', 'BL', 'SN']",0,0
774,2014-03-02,15,45,118,15_45,2,6,2014,3,9,13,29.0,7.0,18.0,-503.8253585386188,11.0,15.0,47.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.21,30.24,2.3,36.0,5.3,"['SN', 'BR']",0,0
775,2014-03-03,15,45,68,15_45,3,0,2014,3,10,13,58.0,25.0,42.0,-503.8253585386188,16.0,33.0,23.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.18,30.0,3.7,25.0,9.5,"['SN', 'BR']",0,0
776,2014-03-04,15,45,62,15_45,4,1,2014,3,10,13,60.0,30.0,45.0,-503.8253585386188,18.0,33.0,20.0,0.0,-1000,-1000,-201.7534540748467,0.19,24.13,29.88,3.7,5.0,8.0,"['SN', 'FG', 'FZ', 'FG', 'BR']",0,0
777,2014-03-05,15,45,47,15_45,5,2,2014,3,10,13,50.0,23.0,37.0,-503.8253585386188,24.0,32.0,28.0,0.0,-1000,-1000,-201.7534540748467,0.07,24.27,30.12,4.5,18.0,6.0,"['SN', 'BR']",0,0
778,2014-03-06,15,45,65,15_45,6,3,2014,3,10,13,63.0,35.0,49.0,-503.8253585386188,18.0,36.0,16.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.09,29.83,8.8,22.0,9.7,"['SN', 'BR']",0,0
779,2014-03-07,15,45,65,15_45,7,4,2014,3,10,13,47.0,31.0,39.0,-503.8253585386188,29.0,33.0,26.0,0.0,-1000,-1000,-201.7534540748467,0.4,24.19,29.96,4.3,1.0,6.6,"['RA', 'SN', 'FG', '+', 'FG', 'FZ', 'FG', 'BR']",0,0
780,2014-03-08,15,45,96,15_45,8,5,2014,3,10,13,45.0,27.0,36.0,-503.8253585386188,26.0,31.0,29.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.42,30.32,3.1,21.0,5.0,"['SN', 'BR']",0,0
781,2014-03-09,15,45,130,15_45,9,6,2014,3,10,13,71.0,34.0,53.0,-503.8253585386188,10.0,35.0,12.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.29,30.09,7.8,23.0,10.2,"['SN', 'BR']",0,0
782,2014-03-10,15,45,95,15_45,10,0,2014,3,11,13,69.0,36.0,53.0,-503.8253585386188,11.0,37.0,12.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.06,29.75,3.4,21.0,5.6,"['SN', 'BR']",0,0
783,2014-03-11,15,45,50,15_45,11,1,2014,3,11,13,49.0,17.0,33.0,-503.8253585386188,21.0,28.0,32.0,0.0,-1000,-1000,-201.7534540748467,0.04,24.23,30.0,8.3,1.0,11.1,"['SN', 'FZ', 'FG', 'BR']",0,0
784,2014-03-12,15,45,45,15_45,12,2,2014,3,11,13,50.0,12.0,31.0,-503.8253585386188,10.0,24.0,34.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.38,30.35,4.7,18.0,6.1,"['SN', 'BR']",0,0
785,2014-03-13,15,45,58,15_45,13,3,2014,3,11,13,60.0,23.0,42.0,-503.8253585386188,12.0,32.0,23.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.16,29.95,3.4,28.0,7.0,"['SN', 'BR']",0,0
786,2014-03-14,15,45,69,15_45,14,4,2014,3,11,13,59.0,25.0,42.0,-503.8253585386188,19.0,33.0,23.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.17,29.94,6.9,16.0,8.3,"['SN', 'BR']",0,0
787,2014-03-15,15,45,92,15_45,15,5,2014,3,11,13,45.0,23.0,34.0,-503.8253585386188,17.0,30.0,31.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.28,30.08,9.6,35.0,12.8,"['SN', 'BR']",0,0
788,2014-03-16,15,45,84,15_45,16,6,2014,3,11,13,61.0,20.0,41.0,-503.8253585386188,15.0,31.0,24.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.29,30.17,3.2,28.0,7.5,"['SN', 'BR']",0,0
789,2014-03-17,15,45,60,15_45,17,0,2014,3,12,13,68.0,36.0,52.0,-503.8253585386188,12.0,35.0,13.0,0.0,-1000,-1000,-201.7534540748467,0.0,23.82,29.48,8.9,25.0,13.1,"['SN', 'BR']",0,0
790,2014-03-18,15,45,54,15_45,18,1,2014,3,12,13,36.0,20.0,28.0,-503.8253585386188,15.0,25.0,37.0,0.0,-1000,-1000,-201.7534540748467,0.02,24.08,29.85,11.7,36.0,14.9,"['SN', 'FZ', 'FG', 'BR', 'BL', 'SN']",0,0
791,2014-03-19,15,45,66,15_45,19,2,2014,3,12,13,55.0,19.0,37.0,-503.8253585386188,8.0,27.0,28.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.23,30.1,2.1,19.0,7.1,"['SN', 'BR']",0,0
792,2014-03-20,15,45,45,15_45,20,3,2014,3,12,13,64.0,26.0,45.0,-503.8253585386188,1.0,31.0,20.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.11,29.87,2.3,11.0,6.4,"['SN', 'BR']",0,0
793,2014-03-21,15,45,74,15_45,21,4,2014,3,12,13,46.0,22.0,34.0,-503.8253585386188,16.0,29.0,31.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.24,30.05,4.2,13.0,7.6,"['SN', 'BR']",0,0
794,2014-03-22,15,45,80,15_45,22,5,2014,3,12,13,34.0,24.0,29.0,-503.8253585386188,21.0,25.0,36.0,0.0,-1000,-1000,-201.7534540748467,0.02,24.31,30.21,3.0,35.0,9.4,"['SN', 'FZ', 'FG', 'BR']",0,0
795,2014-03-23,15,45,118,15_45,23,6,2014,3,12,13,59.0,17.0,38.0,-503.8253585386188,10.0,29.0,27.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.26,30.14,3.8,30.0,9.3,"['SN', 'BR']",0,0
796,2014-03-24,15,45,75,15_45,24,0,2014,3,13,13,44.0,21.0,33.0,-503.8253585386188,19.0,27.0,32.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.34,30.23,2.5,2.0,4.6,"['SN', 'BR']",0,0
797,2014-03-25,15,45,57,15_45,25,1,2014,3,13,13,63.0,18.0,41.0,-503.8253585386188,20.0,32.0,24.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.18,30.04,4.1,15.0,6.9,"['SN', 'BR']",0,0
798,2014-03-26,15,45,53,15_45,26,2,2014,3,13,13,65.0,33.0,49.0,-503.8253585386188,18.0,37.0,16.0,0.0,-1000,-1000,-201.7534540748467,0.0,23.78,29.44,11.8,23.0,12.8,"['SN', 'BR']",0,0
799,2014-03-27,15,45,39,15_45,27,3,2014,3,13,13,55.0,34.0,45.0,-503.8253585386188,19.0,34.0,20.0,0.0,-1000,-1000,-201.7534540748467,0.0,23.92,29.59,7.8,32.0,10.8,"['SN', 'BR']",0,0
800,2014-03-28,15,45,57,15_45,28,4,2014,3,13,13,52.0,28.0,40.0,-503.8253585386188,16.0,31.0,25.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.24,30.04,4.5,29.0,11.4,"['SN', 'BR']",0,0
801,2014-03-29,15,45,77,15_45,29,5,2014,3,13,13,66.0,29.0,48.0,-503.8253585386188,8.0,34.0,17.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.21,30.0,3.8,21.0,7.8,"['SN', 'BR']",0,0
802,2014-03-30,15,45,105,15_45,30,6,2014,3,13,13,68.0,43.0,56.0,-503.8253585386188,14.0,38.0,9.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,23.93,29.59,19.1,21.0,20.1,['RA'],0,0
803,2014-03-31,15,45,60,15_45,31,0,2014,3,14,13,53.0,34.0,44.0,-503.8253585386188,13.0,32.0,21.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.08,29.78,8.2,32.0,15.5,"['SN', 'BR']",0,0
804,2014-04-01,15,45,68,15_45,1,1,2014,4,14,13,58.0,31.0,45.0,-503.8253585386188,20.0,34.0,20.0,0.0,-1000,-1000,-201.7534540748467,0.0,23.97,29.72,5.2,18.0,12.6,"['SN', 'BR']",0,0
805,2014-04-02,15,45,56,15_45,2,2,2014,4,14,13,49.0,26.0,38.0,-503.8253585386188,28.0,33.0,27.0,0.0,-1000,-1000,-201.7534540748467,0.22,23.95,29.71,5.0,36.0,6.9,"['RA', 'DZ', 'SN', 'FG', 'FZ', 'FG', 'BR']",0,1
806,2014-04-03,15,45,61,15_45,3,3,2014,4,14,13,39.0,28.0,34.0,-503.8253585386188,28.0,31.0,31.0,0.0,-1000,-1000,-201.7534540748467,0.3,24.16,29.97,4.8,1.0,10.5,"['SN', 'FG', '+', 'FZ', 'FG', 'BR']",0,0
807,2014-04-04,15,45,95,15_45,4,4,2014,4,14,13,48.0,22.0,35.0,-503.8253585386188,21.0,31.0,30.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.19,30.04,8.5,18.0,9.4,"['SN', 'BR']",0,0
808,2014-04-05,15,45,100,15_45,5,5,2014,4,14,13,53.0,30.0,42.0,-503.8253585386188,24.0,35.0,23.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.11,29.88,2.1,22.0,5.5,"['SN', 'BR']",0,0
809,2014-04-06,15,45,128,15_45,6,6,2014,4,14,13,52.0,31.0,42.0,-503.8253585386188,28.0,35.0,23.0,0.0,-1000,-1000,-201.7534540748467,0.01,24.12,29.9,2.5,20.0,5.5,['RA'],0,0
810,2014-04-07,15,45,49,15_45,7,0,2014,4,15,13,51.0,33.0,42.0,-503.8253585386188,23.0,34.0,23.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.32,30.14,6.4,34.0,10.6,"['SN', 'BR']",0,0
811,2014-04-08,15,45,53,15_45,8,1,2014,4,15,13,67.0,30.0,49.0,-503.8253585386188,22.0,38.0,16.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.34,30.14,4.4,27.0,7.7,"['SN', 'BR']",0,0
812,2014-04-09,15,45,46,15_45,9,2,2014,4,15,13,75.0,42.0,59.0,-503.8253585386188,18.0,42.0,6.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.19,29.87,8.5,25.0,10.8,"['SN', 'BR']",0,0
813,2014-04-10,15,45,62,15_45,10,3,2014,4,15,13,70.0,39.0,55.0,-503.8253585386188,30.0,42.0,10.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.21,29.89,1.4,8.0,8.3,"['SN', 'BR']",0,0
814,2014-04-11,15,45,65,15_45,11,4,2014,4,15,13,76.0,38.0,57.0,-503.8253585386188,22.0,42.0,8.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.15,29.84,1.6,18.0,5.8,"['SN', 'BR']",0,0
815,2014-04-12,15,45,93,15_45,12,5,2014,4,15,13,70.0,45.0,58.0,-503.8253585386188,21.0,42.0,7.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,23.99,29.61,4.7,23.0,10.7,"['SN', 'BR']",0,0
816,2014-04-13,15,45,100,15_45,13,6,2014,4,15,13,46.0,19.0,33.0,-503.8253585386188,25.0,27.0,32.0,0.0,-1000,-1000,-201.7534540748467,0.14,24.19,30.0,13.1,1.0,14.0,"['RA', 'SN', 'FG', '+', 'FZ', 'FG', 'BR']",0,0
817,2014-04-14,15,45,57,15_45,14,0,2014,4,16,13,37.0,17.0,27.0,-503.8253585386188,16.0,23.0,38.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.36,30.35,0.9,20.0,7.2,"['SN', 'BR']",0,0
818,2014-04-15,15,45,64,15_45,15,1,2014,4,16,13,63.0,30.0,47.0,-503.8253585386188,15.0,35.0,18.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.06,29.84,6.5,23.0,8.6,"['SN', 'BR']",0,0
819,2014-04-16,15,45,50,15_45,16,2,2014,4,16,13,53.0,31.0,42.0,-503.8253585386188,22.0,35.0,23.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.15,29.87,3.4,5.0,9.3,"['SN', 'BR']",0,0
820,2014-04-17,15,45,49,15_45,17,3,2014,4,16,13,59.0,31.0,45.0,-503.8253585386188,28.0,39.0,20.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.23,30.01,11.3,17.0,12.7,"['SN', 'BR']",0,0
821,2014-04-18,15,45,60,15_45,18,4,2014,4,16,13,77.0,39.0,58.0,-503.8253585386188,26.0,44.0,7.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.15,29.83,2.3,16.0,7.8,"['SN', 'BR']",0,0
822,2014-04-19,15,45,112,15_45,19,5,2014,4,16,13,67.0,47.0,57.0,-503.8253585386188,36.0,46.0,8.0,0.0,-1000,-1000,-201.7534540748467,0.01,24.25,29.93,1.8,16.0,7.2,['RA'],0,0
823,2014-04-20,15,45,83,15_45,20,6,2014,4,16,13,69.0,43.0,56.0,-503.8253585386188,36.0,46.0,9.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.27,29.99,3.1,29.0,7.4,['TS'],1,0
824,2014-04-21,15,45,49,15_45,21,0,2014,4,17,13,65.0,41.0,53.0,-503.8253585386188,32.0,43.0,12.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.39,30.14,5.2,18.0,10.5,"['SN', 'BR']",0,0
825,2014-04-22,15,45,56,15_45,22,1,2014,4,17,13,76.0,45.0,61.0,-503.8253585386188,32.0,47.0,4.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.08,29.74,9.8,21.0,11.7,"['SN', 'BR']",0,0
826,2014-04-23,15,45,61,15_45,23,2,2014,4,17,13,71.0,37.0,54.0,-503.8253585386188,29.0,43.0,11.0,0.0,-1000,-1000,-201.7534540748467,0.49,23.95,29.56,3.8,15.0,11.7,"['TS', 'RA', 'BR']",1,0
827,2014-04-24,15,45,58,15_45,24,3,2014,4,17,13,64.0,33.0,49.0,-503.8253585386188,26.0,38.0,16.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.16,29.91,5.2,14.0,6.8,"['SN', 'BR']",0,0
828,2014-04-25,15,45,80,15_45,25,4,2014,4,17,13,72.0,37.0,55.0,-503.8253585386188,22.0,41.0,10.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.01,29.69,11.9,17.0,13.0,"['SN', 'BR']",0,0
829,2014-04-26,15,45,78,15_45,26,5,2014,4,17,13,73.0,47.0,60.0,-503.8253585386188,23.0,43.0,5.0,0.0,-1000,-1000,-201.7534540748467,0.0,23.74,29.3,11.3,21.0,13.8,"['SN', 'BR']",0,0
830,2014-04-27,15,45,103,15_45,27,6,2014,4,17,13,52.0,38.0,45.0,-503.8253585386188,29.0,38.0,20.0,0.0,-1000,-1000,-201.7534540748467,0.07,23.75,29.36,14.2,34.0,15.3,"['TS', 'TS', 'RA', 'RA']",1,0
831,2014-04-28,15,45,59,15_45,28,0,2014,4,18,13,52.0,39.0,46.0,-503.8253585386188,14.0,33.0,19.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.02,29.73,14.8,32.0,16.0,"['SN', 'BR']",0,0
832,2014-04-29,15,45,36,15_45,29,1,2014,4,18,13,52.0,30.0,41.0,-503.8253585386188,19.0,33.0,24.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.32,30.11,21.4,36.0,22.2,"['SN', 'BR']",0,0
833,2014-04-30,15,45,50,15_45,30,2,2014,4,18,13,50.0,30.0,40.0,-503.8253585386188,20.0,32.0,25.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.42,30.29,15.5,36.0,16.3,"['SN', 'BR']",0,0
834,2014-05-01,15,45,48,15_45,1,3,2014,5,18,13,58.0,32.0,45.0,-503.8253585386188,16.0,33.0,20.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.35,30.18,7.1,36.0,11.2,"['SN', 'BR']",0,0
835,2014-05-02,15,45,68,15_45,2,4,2014,5,18,13,72.0,33.0,53.0,-503.8253585386188,23.0,41.0,12.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.23,29.96,2.3,23.0,6.9,"['SN', 'BR']",0,0
836,2014-05-03,15,45,97,15_45,3,5,2014,5,18,13,76.0,44.0,60.0,-503.8253585386188,22.0,44.0,5.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.19,29.83,4.9,21.0,7.2,"['SN', 'BR']",0,0
837,2014-05-04,15,45,97,15_45,4,6,2014,5,18,13,82.0,50.0,66.0,-503.8253585386188,17.0,45.0,0.0,1.0,-1000,-1000,-201.7534540748467,0.0,24.11,29.72,7.2,22.0,11.2,"['SN', 'BR']",0,0
838,2014-05-05,15,45,68,15_45,5,0,2014,5,19,13,80.0,51.0,66.0,-503.8253585386188,17.0,44.0,0.0,1.0,-1000,-1000,-201.7534540748467,0.0,24.08,29.68,9.2,21.0,11.0,"['SN', 'BR']",0,0
839,2014-05-06,15,45,54,15_45,6,1,2014,5,19,13,75.0,50.0,63.0,-503.8253585386188,23.0,44.0,2.0,0.0,-1000,-1000,-201.7534540748467,0.0,23.9,29.49,4.1,20.0,8.6,"['SN', 'BR']",0,0
840,2014-05-07,15,45,46,15_45,7,2,2014,5,19,13,65.0,39.0,52.0,-503.8253585386188,41.0,47.0,13.0,0.0,-1000,-1000,-201.7534540748467,0.35,23.95,29.58,7.5,4.0,10.5,"['TS', 'RA', 'RA', 'BR', 'HZ']",1,0
841,2014-05-08,15,45,45,15_45,8,3,2014,5,19,13,54.0,33.0,44.0,-503.8253585386188,36.0,39.0,21.0,0.0,-1000,-1000,-201.7534540748467,0.23,24.11,29.86,2.6,14.0,7.0,"['TS', 'RA', 'RA', 'SN', 'BR']",1,0
842,2014-05-09,15,45,67,15_45,9,4,2014,5,19,13,62.0,34.0,48.0,-503.8253585386188,31.0,40.0,17.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.1,29.84,4.2,16.0,7.0,['RA'],0,0
843,2014-05-10,15,45,96,15_45,10,5,2014,5,19,13,65.0,37.0,51.0,-503.8253585386188,36.0,44.0,14.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.06,29.75,1.4,8.0,7.3,['RA'],0,0
844,2014-05-11,15,45,74,15_45,11,6,2014,5,19,13,46.0,30.0,38.0,-503.8253585386188,33.0,34.0,27.0,0.0,-1000,-1000,-201.7534540748467,0.47,24.14,29.93,13.6,35.0,15.8,"['RA', 'SN', 'FG', 'FZ', 'FG', 'BR']",0,0
845,2014-05-12,15,45,56,15_45,12,0,2014,5,20,13,38.0,28.0,33.0,-503.8253585386188,26.0,30.0,32.0,0.0,-1000,-1000,-201.7534540748467,0.13,24.43,30.34,11.3,36.0,11.9,"['SN', 'FZ', 'FG', 'BR']",0,0
846,2014-05-13,15,45,63,15_45,13,1,2014,5,20,13,48.0,31.0,40.0,-503.8253585386188,21.0,32.0,25.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.55,30.47,5.9,33.0,8.9,"['SN', 'BR']",0,0
847,2014-05-14,15,45,49,15_45,14,2,2014,5,20,13,55.0,32.0,44.0,-503.8253585386188,26.0,36.0,21.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.51,30.38,3.2,26.0,6.9,"['SN', 'BR']",0,0
848,2014-05-15,15,45,46,15_45,15,3,2014,5,20,13,61.0,35.0,48.0,-503.8253585386188,34.0,42.0,17.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.39,30.21,1.4,13.0,6.9,"['SN', 'BR']",0,0
849,2014-05-16,15,45,53,15_45,16,4,2014,5,20,13,64.0,36.0,50.0,-503.8253585386188,38.0,44.0,15.0,0.0,-1000,-1000,-201.7534540748467,0.01,24.3,30.04,3.3,5.0,7.3,['RA'],0,0
850,2014-05-17,15,45,77,15_45,17,5,2014,5,20,13,70.0,43.0,57.0,-503.8253585386188,43.0,49.0,8.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.22,29.94,3.1,13.0,6.9,"['SN', 'BR']",0,0
851,2014-05-18,15,45,88,15_45,18,6,2014,5,20,13,81.0,48.0,65.0,-503.8253585386188,32.0,49.0,0.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.03,29.66,8.8,21.0,10.4,"['SN', 'BR']",0,0
852,2014-05-19,15,45,47,15_45,19,0,2014,5,21,13,79.0,54.0,67.0,-503.8253585386188,33.0,49.0,0.0,2.0,-1000,-1000,-201.7534540748467,0.0,24.07,29.64,2.8,8.0,9.8,"['SN', 'BR']",0,0
853,2014-05-20,15,45,74,15_45,20,1,2014,5,21,13,71.0,50.0,61.0,-503.8253585386188,46.0,52.0,4.0,0.0,-1000,-1000,-201.7534540748467,0.04,24.21,29.86,4.1,7.0,7.5,"['TS', 'RA']",1,0
854,2014-05-21,15,45,47,15_45,21,2,2014,5,21,13,73.0,50.0,62.0,-503.8253585386188,48.0,53.0,3.0,0.0,-1000,-1000,-201.7534540748467,0.04,24.32,30.01,2.6,10.0,7.0,"['TS', 'RA']",1,0
855,2014-05-22,15,45,68,15_45,22,3,2014,5,21,13,77.0,51.0,64.0,-503.8253585386188,46.0,52.0,1.0,0.0,-1000,-1000,-201.7534540748467,0.11,24.37,30.07,2.1,16.0,7.8,"['TS', 'RA']",1,0
856,2014-05-23,15,45,60,15_45,23,4,2014,5,21,13,70.0,45.0,58.0,-503.8253585386188,47.0,52.0,7.0,0.0,-1000,-1000,-201.7534540748467,0.12,24.29,30.0,3.5,16.0,7.3,"['TS', 'RA', 'RA']",1,0
857,2014-05-24,15,45,77,15_45,24,5,2014,5,21,13,70.0,48.0,59.0,-503.8253585386188,47.0,51.0,6.0,0.0,-1000,-1000,-201.7534540748467,0.11,24.22,29.91,1.3,26.0,6.9,"['TS', 'TS', 'RA']",1,0
858,2014-05-25,15,45,73,15_45,25,6,2014,5,21,13,67.0,42.0,55.0,-503.8253585386188,43.0,48.0,10.0,0.0,-1000,-1000,-201.7534540748467,0.04,24.23,29.92,4.1,25.0,7.3,"['TS', 'TS', 'RA']",1,0
859,2014-05-26,15,45,63,15_45,26,0,2014,5,22,13,73.0,47.0,60.0,-503.8253585386188,43.0,51.0,5.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.29,29.98,2.4,30.0,7.3,"['SN', 'BR']",0,0
860,2014-05-27,15,45,47,15_45,27,1,2014,5,22,13,81.0,48.0,65.0,-503.8253585386188,39.0,52.0,0.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.34,29.99,0.4,5.0,6.5,"['SN', 'BR']",0,0
861,2014-05-28,15,45,34,15_45,28,2,2014,5,22,13,86.0,50.0,68.0,-503.8253585386188,37.0,52.0,0.0,3.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.32,29.95,6.8,17.0,8.9,"['SN', 'BR']",0,0
862,2014-05-29,15,45,47,15_45,29,3,2014,5,22,13,87.0,57.0,72.0,-503.8253585386188,41.0,54.0,0.0,7.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.27,29.87,8.3,20.0,13.5,"['TS', 'RA']",1,0
863,2014-05-30,15,45,58,15_45,30,4,2014,5,22,13,72.0,55.0,64.0,-503.8253585386188,50.0,55.0,1.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.33,29.98,4.8,34.0,8.2,"['TS', 'RA', 'RA']",1,0
864,2014-05-31,15,45,72,15_45,31,5,2014,5,22,13,80.0,48.0,64.0,-503.8253585386188,46.0,54.0,1.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.25,29.91,5.8,16.0,8.0,['RA'],0,0
865,2014-06-01,15,45,106,15_45,1,6,2014,6,22,13,83.0,52.0,68.0,-503.8253585386188,42.0,54.0,0.0,3.0,-1000,-1000,-201.7534540748467,0.0,24.19,29.78,1.7,2.0,8.1,"['SN', 'BR']",0,0
866,2014-06-02,15,45,78,15_45,2,0,2014,6,23,13,83.0,51.0,67.0,-503.8253585386188,40.0,53.0,0.0,2.0,-1000,-1000,-201.7534540748467,0.0,24.27,29.91,7.9,16.0,9.2,"['SN', 'BR']",0,0
867,2014-06-03,15,45,57,15_45,3,1,2014,6,23,13,91.0,57.0,74.0,-503.8253585386188,31.0,53.0,0.0,9.0,-1000,-1000,-201.7534540748467,0.0,24.13,29.68,10.8,23.0,14.9,"['SN', 'BR']",0,0
868,2014-06-04,15,45,57,15_45,4,2,2014,6,23,13,84.0,48.0,66.0,-503.8253585386188,43.0,53.0,0.0,1.0,-1000,-1000,-201.7534540748467,0.16,24.21,29.8,6.0,14.0,10.4,"['TS', 'TS', 'RA', 'RA']",1,0
869,2014-06-05,15,45,56,15_45,5,3,2014,6,23,13,76.0,48.0,62.0,-503.8253585386188,44.0,52.0,3.0,0.0,-1000,-1000,-201.7534540748467,0.1,24.27,29.92,5.0,13.0,10.5,"['TS', 'TS', 'RA']",1,0
870,2014-06-06,15,45,65,15_45,6,4,2014,6,23,13,78.0,51.0,65.0,-503.8253585386188,44.0,53.0,0.0,0.0,-1000,-1000,-201.7534540748467,0.03,24.21,29.85,6.8,17.0,13.0,"['TS', 'TS', 'RA']",1,0
871,2014-06-07,15,45,72,15_45,7,5,2014,6,23,13,69.0,44.0,57.0,-503.8253585386188,48.0,52.0,8.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.29,29.99,1.1,35.0,7.0,['BR'],0,0
872,2014-06-08,15,45,98,15_45,8,6,2014,6,23,13,71.0,44.0,58.0,-503.8253585386188,48.0,50.0,7.0,0.0,-1000,-1000,-201.7534540748467,0.45,24.23,29.92,1.5,19.0,12.9,"['TS', 'TS', 'RA', 'RA', 'BR']",1,0
873,2014-06-09,15,45,89,15_45,9,0,2014,6,24,13,66.0,40.0,53.0,-503.8253585386188,33.0,44.0,12.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.31,30.06,3.8,35.0,9.1,"['SN', 'BR']",0,0
